Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Antigua and Barbuda,ATG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.7630462646484,95.9406509399414,96.1181335449219,96.2949447631836,96.4703903198242,96.643798828125,96.8144836425781,96.9817733764648,97.1449813842773,97.303352355957,97.7,97.7,100,97.9,97.9,92.2,100,100,100,98.5,98.7,94.6,100,100,100,100,100,100,100,100,100,100,100,100,..
Antigua and Barbuda,ATG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.0186388835787,38.0907905254744,29.0239286197107,28.7253558544702,32.5671923038778,30.6562812952042,36.0922879640947,32.1297912448509,33.1377324733511,32.1920707039273,38.1980202248871,37.1335452098207,38.1350801529823,38.9245398345803,40.2052686853257,42.8200426018141,40.9439435310141,36.3718565570856,42.498797527717,46.3752181500873,51.7939743602675,51.7407942373708,53.0170797334976,53.7983294194095,56.9244794854155,60.094779692894,58.2779314548268,54.4307735618203,53.9388866040809,56.9801794532302,56.8700180042882,58.6594013354386,65.7955601859272,69.9722704826134,68.0341136717723,63.6323778532537,61.2814888295866,56.0283278357383,48.6225959185356,47.0106186461537,44.3336050564692,41.6541874622447,41.9757859373826,53.802449365344,45.4562884943185,38.1460990545085,37.5014254927286,..
Antigua and Barbuda,ATG,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.0441980321724,38.2742888637129,36.0387416472708,35.3914441183844,34.8239937316811,31.4690316120727,29.6141696750902,26.4344148255329,26.1272534756123,24.487130652446,24.2398125454496,21.3387391472506,19.8218674842086,19.6404488497244,16.8505100519773,..
Antigua and Barbuda,ATG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.656,39.04,38.427,37.817,37.211,36.61,36.012,35.418,34.829,34.245,33.819,33.898,33.978,34.057,34.137,34.217,34.297,34.377,34.457,34.538,34.618,34.698,34.779,34.86,34.94,35.021,35.102,35.183,35.264,35.345,35.426,35.465,35.085,34.709,34.334,33.961,33.59,33.221,32.855,32.49,32.127,31.74,31.098,30.464,29.837,29.218,28.606,28.002,27.405,26.818,26.238,25.703,25.526,25.35,25.175,25,24.846,24.713,24.599,24.506,24.433,24.38,24.346,24.332,..
Antigua and Barbuda,ATG,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.96023014326329,4.10802575652252,3.04308979546161,4.19077183575561,6.13389623467109,3.0419245004133,1.83303444690858,1.11429765612037,1.21078075652834,1.93113906962356,1.8117743423091,2.22515892453243,1.05939792170575,1.06376435662974,1.5314311755406,0.942602132497583,0.552795370168159,0.695079588101756,0.385297220661183,0.592746790125397,0.610751713043303,1.29825197845584,1.33486092289054,1.15416117625232,1.03915094261956,1.59361978112056,0.629545279093452,0.196299014893737,0.740302323538329,0.264452936059256,0.352880149135781,0.408764415211396,0.323115318563847,1.59750330557608,1.27326942232804,0.168501574182116,0.126682013990859,0.193460823725967,0.110107864261861,0.0129283519095096,0.707903793177656,1.11077869114108,1.65995879073605,1.84626825013261,0.397064520938486,..,..,..
Antigua and Barbuda,ATG,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,22.7272727272727,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,22.7272727272727,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,20.4545454545455,..,..
Antigua and Barbuda,ATG,Rural population (% of total population),SP.RUR.TOTL.ZS,60.344,60.96,61.573,62.183,62.789,63.39,63.988,64.582,65.171,65.755,66.181,66.102,66.022,65.943,65.863,65.783,65.703,65.623,65.543,65.462,65.382,65.302,65.221,65.14,65.06,64.979,64.898,64.817,64.736,64.655,64.574,64.535,64.915,65.291,65.666,66.039,66.41,66.779,67.145,67.51,67.873,68.26,68.902,69.536,70.163,70.782,71.394,71.998,72.595,73.182,73.762,74.297,74.474,74.65,74.825,75,75.154,75.287,75.401,75.494,75.567,75.62,75.654,75.668,..
Antigua and Barbuda,ATG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.1548004150391,92.4921875,92.8294525146484,93.1660461425781,93.5012741088867,93.8344650268555,94.1649398803711,94.4920120239258,94.8150024414063,95.1331558227539,95.7,95.5,96.1,96.3,96.5,96.7,97,97.2,97.5,97.8,98.8,99,99.1,99.3,100,99.7,99.9,100,100,100,100,100,100,100,..
Argentina,ARG,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,13.6112443648555,14.0881217748183,12.0111143401459,11.5200601982166,10.6266940953325,10.1066697396366,11.0604753990949,10.9435707274347,13.8659232883292,15.9785011847982,17.5387441024278,18.0216983735412,17.6345260412367,16.705575724589,19.1738082781793,16.4413498377265,13.5627672947772,18.3829098551528,20.5571174145111,24.0562276278008,25.3957927510595,33.5523067782622,33.9063722686192,28.1182756416111,25.0009988367976,17.3641413760603,16.9072294948969,21.2973148810876,20.3358354792818,39.7174950191489,15.6016948142115,12.5872034907184,15.4453354474077,18.2846049267413,20.280577998757,19.9606075608912,20.1870018252819,21.9334587634322,24.1532987732827,24.8933437498898,23.8947336198062,20.833574652466,15.3318584042485,10.7627059172487,9.68251819633223,10.6534929189359,11.9102616607561,13.0985413493544,12.313946714342,12.4162075416805,12.6901062454749,14.0087151168124,15.2128150156924,15.7290920133564,13.8237692455151,14.4142330417064,13.6676334273514,15.9584973420583,..,14.4776292447323,15.746489768328,13.2644289814535,12.9136184380619,15.437576647908,..
Argentina,ARG,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3156521189553,13.1251956816283,13.1189336598859,13.0662423365824,12.9998042125218,12.8596088277483,12.9737829355223,13.0730805676115,13.1486122621977,13.1655786515273,13.1425168032007,13.1738747248602,13.3617382048899,13.4435152954376,13.3768634812813,13.3262770866822,13.0765159485143,12.9452813637679,12.8175718566149,12.3945568033273,..
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.611,74.217,74.767,75.309,75.844,76.369,76.888,77.398,77.901,78.394,78.88,79.321,79.743,80.158,80.567,80.969,81.366,81.755,82.139,82.516,82.887,83.313,83.759,84.194,84.621,85.038,85.445,85.843,86.233,86.613,86.984,87.328,87.542,87.752,87.96,88.164,88.366,88.564,88.759,88.952,89.142,89.329,89.51,89.686,89.86,90.031,90.2,90.366,90.53,90.691,90.849,90.99,91.121,91.249,91.377,91.503,91.627,91.749,91.87,91.991,92.111,92.229,92.347,92.463,..
Argentina,ARG,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,..,..,0.219906324801654,0.148680033519912,-0.0201386779034425,-0.196538763267846,-0.0311449194739381,0.0368875693850709,0.0104436350372748,0.0566428539487241,-0.00802728823100866,0.0148061817021878,0.00552639650730118,0.0257197065136732,0.0219455475010597,0.0225784136573744,0.0275275947554773,0.0290916421464972,0.018940482586034,0.041194201075371,0.0572577820878932,0.0479294530261233,0.0372142538216609,0.0350965994560102,0.0295323559564093,0.0468467274631155,0.0728764724185365,0.0803726342628059,0.117393486234727,0.287140993982783,0.126991974177712,0.151079065846824,0.118799550550618,0.10522210268115,0.0634184317656255,0.0584852786713887,0.0459182667317131,0.0346286579223676,0.0253685396931604,0.0298414156639025,0.0269504387904764,0.0604054177334469,0.106711895768803,0.0961356674362457,0.0665065181767243,0.0532887924931625,0.0507831394133,0.0322256673810373,0.0354550504524356,0.0359510574741892,0.031845649045691,0.0188444947010642,0.0333462380573868,0.00642926986406417,0.00946400574302463,-0.00323329356201408,0.000480512058641452,-0.000186543222520337,0.0144676670147473,0.00206664031422129,0.0271031341424064,0.0325627632139258,0.0618305716220953,..,..
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,50.3633951963869,49.8536553281519,49.2839890524685,48.7073800832392,48.1530608143414,47.8490439180178,47.3941147883027,47.2231052841206,46.5460099609382,46.5463753658617,46.5463753658617,46.5463753658617,46.5463753658617,46.5463753658617,46.5463753658617,46.5463753658617,46.5463753658617,46.5463753658617,46.5463753658617,46.5463753658617,46.5463753658617,46.5467407707851,46.5471061757086,46.5467407707851,46.5467407707851,46.5467407707851,46.5467407707851,46.5452791510913,46.5781655942032,46.6128790619325,46.6475925296617,46.682305997391,46.7170194651203,46.7528291476199,46.7882734251961,46.8237177027723,46.8577003606547,46.8924138283839,46.9223770321081,46.9581867146078,46.9932655872605,47.031267699301,47.1749814557001,47.3186952120993,47.4737365211259,47.5533947944415,47.4910932549905,46.4235627710848,45.4302094866426,46.1389123357048,45.7919603608739,45.5813044224958,44.9219312381015,44.1959177327355,44.1239360687546,43.4324236577764,42.9825761047104,42.3614771494031,42.6057296222809,43.0005774859411,43.1099197570788,43.427782101736,..,..
Argentina,ARG,Rural population (% of total population),SP.RUR.TOTL.ZS,26.389,25.783,25.233,24.691,24.156,23.631,23.112,22.602,22.099,21.606,21.12,20.679,20.257,19.842,19.433,19.031,18.634,18.245,17.861,17.484,17.113,16.687,16.241,15.806,15.379,14.962,14.555,14.157,13.767,13.387,13.016,12.672,12.458,12.248,12.04,11.836,11.634,11.436,11.241,11.048,10.858,10.671,10.49,10.314,10.14,9.96899999999999,9.8,9.634,9.47,9.309,9.151,9.01000000000001,8.879,8.751,8.623,8.497,8.373,8.251,8.13,8.009,7.889,7.771,7.65300000000001,7.53700000000001,..
Argentina,ARG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.085,44.631,46.086,47.569,48.693,48.506,49.466,50.736,51.335,50.776,50.552,49.745,47.873,48.903,49.963,49.098,49.738,48.902,48.064,48.788,47.689,47.947,48.055,47.641,47.418,47.498,47.582,47.666,49.146,50,46.486,50.26,51.868,52.957,52.935
Aruba,ABW,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,99.1536560058594,99.1971282958984,99.2399139404297,100,100,100,100,100,100,91.7,100,100,100,100,100,100,100,100,100,93.4,100,100,100,100,100,100,100,100,100,100,100,99.9,100,..
Aruba,ABW,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.4643250688705,39.4419243986254,43.7756554307116,43.3563855421687,44.4888239590942,44.2259449071108,43.2829254079254,40.9021660649819,42.4448878923767,43.0618443316413,45.4161133603239,43.2337709700948,41.870110701107,44.6205252918288,44.7997006095161,46.5928526526089,50.7912122333912,55.0125172180073,51.7852298243845,54.0607007192211,53.8841202639004,51.7272559982541,50.6584576108456,55.8930411328093,58.8006572951036,56.2504341594081,58.6859032351161,59.1636730262709,60.2405386637617,56.626871086152,57.2219745438198,57.2465137419772,55.9651590878475,58.7855516510707,81.7487040187796,67.508470565327,61.3565535911972,59.6054698880193,..
Aruba,ABW,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.0390831910101,21.9624685814686,19.2831489382216,19.0785080606697,18.8997956459596,19.9070224949354,18.5815322796056,17.2781201405287,14.8520507254655,11.3518974696621,12.4098872956599,10.0944390856681,10.0469976222106,..
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.776,50.761,50.746,50.73,50.715,50.7,50.685,50.67,50.654,50.639,50.624,50.609,50.593,50.578,50.563,50.548,50.532,50.517,50.502,50.487,50.472,50.456,50.441,50.426,50.411,50.395,50.38,50.365,50.35,50.335,50.319,50.304,49.998,49.588,49.177,48.767,48.356,47.946,47.536,47.127,46.717,46.339,45.972,45.606,45.24,44.875,44.511,44.147,43.783,43.421,43.059,42.94,42.957,42.99,43.041,43.108,43.192,43.293,43.411,43.546,43.697,43.866,44.052,44.254,..
Aruba,ABW,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.1514518931498,4.41795322555095,3.32810618205242,3.55573970145607,3.96016524098612,2.88903747468842,3.15913340675828,2.3334767222092,1.48962721765101,1.97629230718668,1.43385017961099,1.66174039821275,0.678404591373222,-0.4392272976742,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,..,..
Aruba,ABW,Rural population (% of total population),SP.RUR.TOTL.ZS,49.224,49.239,49.254,49.27,49.285,49.3,49.315,49.33,49.346,49.361,49.376,49.391,49.407,49.422,49.437,49.452,49.468,49.483,49.498,49.513,49.528,49.544,49.559,49.574,49.589,49.605,49.62,49.635,49.65,49.665,49.681,49.696,50.002,50.412,50.823,51.233,51.644,52.054,52.464,52.873,53.283,53.661,54.028,54.394,54.76,55.125,55.489,55.853,56.217,56.579,56.941,57.06,57.043,57.01,56.959,56.892,56.808,56.707,56.589,56.454,56.303,56.134,55.948,55.746,..
Aruba,ABW,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Bahamas, The",BHS,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,62.7515277984797,51.3440860215054,60.2482388460248,51.3938638841302,49.5371669004208,46.1917347429121,38.7436358357926,38.6430015726803,39.9018576936558,39.6439206741431,39.0581717451524,36.098182352653,36.2089040465766,39.6643073811931,42.7450273671712,44.0292416338408,43.4911822338341,46.310802274163,48.7053060594762,50.8137664844001,53.9489003880983,57.0266953053084,60.0787401574803,62.3496813521751,40.2845858416135,41.5148348801883,41.108191575339,44.8067039189151,46.9136782069362,45.8239689409942,46.160749214495,47.9211598965908,50.3639616925235,56.6101944970371,58.5628262044726,62.1014630438913,66.0792068892282,65.148141397973,66.0139318501159,61.8419088839969,62.6666538409742,58.9405964953846,54.851395231282,52.5427625137291,..,..,..,..,..,..,..,..
