Country Name,Series Name,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Peru,GDP growth (annual %),4.30086316548426,1.44711099517411,0.349063699303812,-2.64250297882154,4.09075057410003,5.94333539830841,5.55204181484046,-0.2227234441863,-10.408085798297,3.60828653816966,2.06113206625895,9.42596236073652,9.72614643050372,-9.44127344629392,-12.3120414471296,-4.98256353646605,2.2192591027909,-0.540509124723926,5.24357700773291,12.3083661848445,7.41139504735119,2.79897307912609,6.47682442079709,-0.391537555833821,1.49491064308833,2.69437139806912,0.617892325624297,5.45352893818767,4.16502313666112,4.95820320611745,6.28506032509601,7.5288990440594,8.5183877690955,9.1265683014642,1.0958236592427,8.33245910749577,6.32719240161117,6.13972470560435,5.85251821084928,2.38215737180541,3.25224477218451,3.95331871520767,2.51883544233135,3.969351341365,2.24063176875049,-10.9333065010382,13.3552295093079,2.72550021563363,-0.55018230632048,..
Peru,"Population, total",15333957,15716809,16109806,16516059,16933139,17360949,17798805,18246503,18705957,19174716,19648204,20117122,20582320,21054702,21532589,22014771,22483775,22946340,23413783,23881493,24348919,24811171,25274147,25738095,26186504,26598331,26964601,27288217,27580490,27852190,28101180,28324491,28530699,28719041,28896811,29086019,29304086,29550366,29817919,30115826,30457600,30866494,31324637,31897584,32449303,32838579,33155882,33475438,33845617,..
Peru,Gini index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.3,55.1,54.8,49.1,51.3,53.6,53.1,49.9,50.4,50.3,50,47.5,47,45.5,44.7,44.4,43.9,43.1,43.4,43.6,43.3,42.4,41.5,43.7,40.1,40.3,..,..
Peru,"School enrollment, secondary (% gross)",46.1114501953125,49.1084289550781,52.0903816223145,57.323070526123,58.7470092773438,59.7627105712891,59.2296409606934,58.7064094543457,60.419750213623,61.090648651123,61.7587585449219,62.2065315246582,62.8966102600098,63.7444915771484,65.5274429321289,66.2543411254883,65.7239532470703,64.518798828125,64.1740570068359,67.4488372802734,67.6240463256836,69.1765289306641,69.3911972045898,77.0742416381836,78.2726364135742,80.6369094848633,83.6432189941406,85.0296936035156,78.40087890625,81.7232894897461,82.7753372192383,85.7075805664062,88.6508178710938,89.8375473022461,93.4648818969727,95.7563323974609,97.1125869750977,95.9883804321289,101.042098999023,99.2948989868164,99.5942687988281,101.344680786133,100.209571838379,98.6095199584961,97.7029800415039,97.5327911376953,98.1648101806641,99.1219863891602,105.903396606445,..
Peru,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.8,19.4,19.3,19.3,20.3,17.5,14.7,16.3,17.8,15.6,13.2,10.9,8.8,6.8,6.5,6.1,5.4,4.8,4.7,4.6,4.5,3.6,3,5.8,2.8,2.7,..,..
Peru,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.9,34.9,36.3,35.4,37.5,34.2,32.3,32.8,35.2,30.4,26.5,22.7,20.5,17.8,16.3,14.8,14,13.1,12.8,12.4,12.4,10.7,9.6,17.4,10,9.5,..,..
Peru,General government final consumption expenditure (% of GDP),12.025892379037,11.8627940384468,13.70401429264,10.8648325674039,8.38733301614957,13.3615299026563,13.1256120391474,13.8129329400685,13.4517636112299,11.7997926413524,11.7228852406873,12.4309304720086,12.2047640228817,8.5077600860946,8.58435859444137,7.27374848190843,7.61217251643866,7.85955799014648,7.98563822184906,8.79700544740766,9.87834994969359,10.3594236243234,10.2385332945999,10.9812652995953,11.5489906334077,11.4506268550924,11.7171706103755,11.165025870435,11.518716629881,11.2562792024042,11.444512241325,10.9166950883829,10.455030294689,10.3708617908307,11.466355995307,10.5258359246036,10.3623514688753,10.8712123448481,11.5009309068431,12.4020903759554,12.9655733799238,13.1636888035228,13.2122751962604,13.0774424949562,13.2443725852511,15.8181030380089,13.748263849359,13.3719583340826,13.6736669794183,..
Peru,Exports of goods and services (% of GDP),10.5626215935701,11.72908337768,15.4747805945055,20.1828888617999,27.005023253703,25.5205221140736,18.561803025361,18.8184767340648,21.7352180455136,21.8165055057893,26.1450554489082,16.442611490561,12.6654214090224,15.0994904239533,11.3296364132411,15.697191461944,12.2023866654061,12.51350576868,12.4506751041035,12.771482770164,12.5998852514905,13.3165199179977,14.4772602562861,13.7029018488677,15.3968880071118,16.7683737208169,16.6013795219337,17.2748078529874,19.0146669472489,22.91223375085,26.8487611117093,30.536636453521,31.5221165305465,29.7276302098838,26.4420527390278,27.8261641521747,30.5027597563889,27.4496143710972,24.8082994208508,22.6069703758151,21.2873252858958,22.6003137409908,24.7198719746973,25.1921846722472,24.0390874349068,23.0114431429931,29.1453585008766,28.9044343292124,27.0886151757731,..
Peru,Imports of goods and services (% of GDP),21.359858303281,19.6897934079273,22.1190471008435,19.5280260814932,18.5821121745281,22.1228759388267,22.7182468377576,22.251977207739,21.5015821512132,17.3735558043023,18.7336540325664,18.0737201247906,14.6854869687991,18.122300537411,11.2071241874214,13.772485437739,14.4568674464779,15.4637863865267,16.3159114665164,16.1515129997261,18.3273325960603,18.3376841732667,18.9922855943966,19.2501199365259,17.8088885487375,18.7696584415009,18.4630219090874,17.9743734787821,18.6099433778513,19.0238445170772,20.5085563651301,21.2484195803232,24.165996753135,28.7061371800215,21.669876876324,23.8466447848286,25.4855205274718,25.1702808921321,24.9788430262935,24.2461507154749,23.875443403219,22.7885274554247,22.7936783872998,23.4392854994888,22.9044179405342,21.2345240547509,26.1288963774221,28.3466391065968,23.8208931387619,..
Peru,"Inflation, consumer prices (annual %)",23.6187352963326,33.4832756634566,38.0540914196793,57.8487826251505,66.6944229664876,59.1450712444914,75.4332687576064,64.4481585387929,111.150635209157,110.208519562543,163.399505243688,77.9210255473595,85.8223062381846,667.019328585961,3398.67901005332,7481.66361124526,409.530166622023,73.5282942442641,48.5799864468885,23.7369050565046,11.1287029707089,11.5379424115177,8.56218948953653,7.24782175213469,3.46965996293019,3.75733833344474,1.97709878502053,0.193135003853722,2.25937753363072,3.66247320092233,1.61630193862544,2.00225801248819,1.77998644680372,5.78587598206755,2.936231535967,1.52832059732901,3.36931095333853,3.61121294940163,2.76789666082002,3.41194579807465,3.39809194746308,3.55717663556279,2.99490045809443,1.50915423024742,2.25212191358027,2.00241205759292,4.27166381536798,8.33370630096231,6.45561348369586,2.00770739412712
Belize,GDP growth (annual %),3.59282437676988,-0.034020934426735,6.49659440643893,7.92080717322925,7.51702144443351,12.1087499161075,1.1332973556395,-0.106723585912476,-2.1474358974359,1.97619827492083,1.00642398286939,4.54738181047276,10.7269593429991,9.78848090834173,13.0108423686405,11.4464944649447,11.7806767763724,12.7310426540284,6.13799989489728,-0.0198049215230043,0.73292725201803,1.10614030775282,4.23514538558784,3.89046974856558,9.42481253648242,12.2404595814526,4.99396775490806,5.39712385528743,9.66665565429979,4.78084048802529,2.21953884192973,4.5114473758227,3.35324829108133,-1.68211644620352,-0.389321468298107,1.11403578740261,-0.244543781225346,3.73777578617181,4.45432600686063,4.03084557750317,2.87618379515959,0.0545516535970023,-1.81285354051658,1.11057125008675,4.26763689618086,-13.9029100645218,17.7461701205679,9.65297772389758,1.14901682065862,..
Belize,"Population, total",130387,133099,135887,138713,141678,145062,148786,152548,156297,160044,163796,167554,171338,175180,179107,183076,187040,190983,194902,199097,204146,210310,217446,225173,233059,240799,248379,256009,263780,271688,279731,287878,296100,304361,312614,320245,327298,334414,341627,348923,356333,364705,373202,380226,385829,390812,395346,402733,411106,..
Belize,Gini index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.2,60.9,..,56.5,60.4,54.9,53.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,"School enrollment, secondary (% gross)",..,..,..,..,..,51.519229888916,51.3456916809082,52.2651481628418,..,..,..,61.7105484008789,63.4358901977539,..,..,..,60.5052490234375,..,..,66.6948089599609,66.8363037109375,..,..,..,64.5208435058594,67.578971862793,69.4539337158203,..,75.6950531005859,77.1139907836914,75.5892333984375,76.1658782958984,75.2803726196289,75.0440063476562,74.6411590576172,75.1025314331055,75.6254501342773,78.3177337646484,80.1997528076172,79.9702529907227,80.9736709594727,87.4975967407227,84.7784423828125,86.3165817260742,87.3793334960938,85.9464797973633,88.7403106689453,86.9924087524414,83.3849182128906,..
Belize,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.5,14.8,..,18.2,20.9,20.7,19.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.8,33.1,..,41.5,43.1,42.8,39.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,General government final consumption expenditure (% of GDP),..,..,..,..,..,11.8876627816628,12.4088728667306,13.7655797626232,13.8009837879077,13.1761856380231,14.080806648103,13.7327253611557,12.1892072217731,11.349375963934,10.2991109753614,8.13305309330165,8.29006866521521,13.0700179533214,12.6851298399416,13.3367862229703,13.4912398510469,13.8097196920726,15.1705976643004,15.3846153846154,15.0462384403899,14.3120554921415,15.0068212824011,15.4260233800667,15.4710061884025,14.9552057679266,14.5428658598597,13.6693586399774,14.3518247320016,14.7507044683421,16.1385845424933,16.3544709858509,16.3378123204072,16.0783492196501,16.4801377444349,16.2516076230562,17.1906705273478,18.1233818409071,18.8192207562988,19.4047748828082,18.7581124649332,17.3287319186431,16.6904215983971,15.8077774264938,15.7460162707664,..
Belize,Exports of goods and services (% of GDP),..,..,..,..,..,34.5663080808081,32.5877441994247,28.5447388855361,29.1880745756246,37.4201336318237,29.116805081796,33.5022414125201,37.169499056858,38.219620832839,35.2097331500713,40.84803070456,35.9236308825992,41.0053859964093,38.453875273959,41.4994173248738,40.1684878823027,41.7229828994535,43.7943668422258,43.1414739107047,44.0389902524369,42.8483624550004,41.8656207366985,43.5865504358655,44.5412178164871,42.260056394332,45.696464286925,51.7864437670867,50.5535703825201,53.8271320950026,45.4249333728161,50.7246376811594,56.867628143729,59.5736880695506,56.0816627721068,55.4893019992985,51.5720115820433,47.2948843853227,49.7948197502537,51.5643737054399,51.8569693924549,37.7169150941087,47.7370845469005,53.2722099272842,55.292084712327,..
Belize,Imports of goods and services (% of GDP),..,..,..,..,..,44.1335505050505,47.4159259827421,43.2922617179642,39.8619753957658,43.3437673497503,37.9564789418726,36.1682444622793,39.6770734303422,43.2725253292205,43.2063014660965,38.5634652289135,43.2088427399096,39.2818671454219,37.2584180115561,39.3629418619707,37.116171173921,37.7857436680966,41.6189603847035,42.119419042496,49.2376905773557,53.6921591008868,51.2448840381992,49.4114811392761,49.774619909848,44.0803797694257,47.2558391809892,47.0728718222669,45.3400503778337,51.6130887342573,44.1220017767249,44.3088732313685,50.3270299116061,52.0582381900073,52.7118435616775,51.6310066643283,52.50678279109,49.1697169895545,47.8974539999117,49.1006213888586,50.2658794958757,44.1050493183543,51.5791865485117,55.2569642041662,51.2396709979295,..
Belize,"Inflation, consumer prices (annual %)",..,..,..,..,..,..,11.2244897960225,6.83903252716288,4.99609679980487,3.38289962863707,6.2371661180555,0.799771493858953,2.01190138849529,3.13888888888894,2.12765957446807,3.05907172995786,0.76195150080688,2.39670073025188,1.4725969469368,2.56934304644295,2.88961584372151,5.96502097537242,1.1490375676054,2.1952625003759,2.62139524582746,3.06743966930585,3.65141786561502,4.24026660688645,2.31808274663101,6.39443099742399,-1.1043104441191,-7.11376771265014,2.31808274642021,6.39443100250034,-1.10431044864355,0.917977378808888,1.602056156402,1.30058074547858,0.50974776898322,1.20139964481058,-0.861584009427748,0.663427167917601,1.14765339305816,0.269982622646335,0.187069385181424,0.121434644614894,3.23563659237071,6.27689319447544,4.38984017487675,3.28955985952768
Costa Rica,GDP growth (annual %),2.10007104948492,5.51756440295588,8.90447443155173,6.2676868244256,4.93912395498313,0.751895403326316,-2.26165550729665,-7.28556884666179,2.86299270239464,8.02410790730326,0.721601729268301,5.53625084315689,4.76453327969497,3.43214737968853,5.66597554871299,3.55306336572285,2.26565496296193,9.2011037327736,7.09719123999687,4.51902837637206,4.15395304333353,1.35045949139338,5.4761657765486,7.15530857859194,4.21481117123987,3.86871808953644,3.49116989434005,3.41687639041064,4.31717986636224,4.42459959654504,3.97666636818026,7.3266954325067,8.21513198348715,4.73817487754022,-0.873455942787785,5.36034352634111,4.40315923970431,4.88259241025739,2.49476611209954,3.54210987765977,3.65208096802883,4.20432325175899,4.1576989627609,2.6159044043379,2.41751181762513,-4.27335432161462,7.93576224743147,4.55149177958398,5.11192183224598,..
Costa Rica,"Population, total",2092719,2147774,2205025,2264510,2326490,2390633,2456637,2524806,2595153,2667595,2741894,2817216,2892699,2968103,3043827,3121706,3202176,3284258,3367434,3451122,3535176,3619013,3701711,3782838,3862101,3937739,4008947,4075705,4138784,4200078,4261240,4321340,4380248,4440056,4499791,4555962,4609833,4663934,4716147,4767119,4818038,4866998,4913177,4957818,4999553,5034320,5059988,5081765,5105525,..
Costa Rica,Gini index,..,..,..,..,..,..,47.5,..,..,..,..,34.4,..,..,45.5,45.2,46.6,45.6,45.9,46.7,45.7,46.5,45.6,45.6,47.6,47.4,51.5,51.8,49.3,48.4,47.5,49.3,49.3,48.6,50.6,48,48.8,48.4,49.2,48.6,48.4,48.7,48.3,48,48.2,49.2,48.7,47.2,46.7,..
Costa Rica,"School enrollment, secondary (% gross)",41.6517601013184,42.2046318054199,43.2003402709961,..,46.8539695739746,47.2580413818359,46.8585205078125,45.874698638916,43.5196685791016,41.8402099609375,40.2524681091309,40.8488616943359,41.3447799682617,41.2856903076172,42.0558280944824,43.4332618713379,44.8811492919922,47.1140098571777,48.1326904296875,49.2834396362305,50.395580291748,49.8226509094238,50.8841705322266,58.2732391357422,63.5928115844727,61.4872283935547,65.9425735473633,67.3254776000977,..,79.9783020019531,81.3713302612305,88.2225570678711,89.6610488891602,90.4756698608398,96.7777709960938,99.9538497924805,102.432029724121,105.198959350586,110.994750976562,115.650009155273,117.916282653809,119.994560241699,123.834991455078,128.475006103516,137.016326904297,135.900039672852,141.202713012695,133.159164428711,..,..
Costa Rica,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),..,..,..,..,..,..,25.9,..,..,..,..,13.9,..,..,10.6,10.4,12.4,9.9,8.5,7,7.1,8.2,6.7,5.2,6.8,6.9,5.1,4.7,4.7,4.7,3.3,3.3,1.8,2.4,2.5,1.5,1.8,1.7,1.6,1.5,1.6,1.3,1.2,1.5,1.1,2.3,1.2,0.9,0.9,..
Costa Rica,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),..,..,..,..,..,..,44.4,..,..,..,..,28.6,..,..,21.5,20.8,24.5,21.2,17.4,14.7,15.3,17.6,15.1,11.9,14,14.8,11.5,10.5,10.5,9.8,8.5,8.2,5.9,5.7,6.1,4.1,4.8,4.4,4.3,4.3,4.4,4.1,3.1,4,3.5,6,3.7,3.3,3,..
Costa Rica,General government final consumption expenditure (% of GDP),15.2214275568679,15.9917970941593,15.9817250582348,16.7868347048052,18.0520694061125,18.2205259065481,15.7374343442829,14.5550336360716,15.1005304916714,15.6447206904569,15.7513295789507,15.3909107536602,14.9900855224729,15.6199355640774,16.9714684322324,18.1598510771488,13.1929164489477,12.1100290283559,12.771781238667,13.2978782889928,12.9266885376626,13.0629276640645,12.623995050026,12.7302429987193,13.2871099173988,13.727826175647,14.2963123765465,14.6890642516559,14.4974654373008,13.9764073002574,13.5128811924967,13.1650410564006,12.8052686650694,13.5774747362871,15.7481281178918,16.6207106449752,16.9618362201618,16.7900477033521,17.1301891401507,17.0113032501812,16.9602419140685,16.7086790790549,16.3581746478518,16.1957338928329,16.7512009792355,17.7047320692606,16.5307979779817,15.3958787283636,14.873493459823,..
Costa Rica,Exports of goods and services (% of GDP),30.0620070103543,28.9089554837586,30.8689102619549,28.1811893823121,26.922831792551,26.4778828613999,43.2683564589034,45.083898499245,36.0372426806069,34.3819953144238,30.7232020242543,31.3409925326254,31.6323145191391,34.0243172983118,34.8511554182602,34.1902683361643,33.4061064318297,35.2817522363199,36.0372238835064,35.884658668301,38.1292145023082,40.0119930195513,41.609068314288,43.9628410453671,42.5578657574203,42.9303221707385,40.5085725030293,39.2245352070616,40.6717129184331,42.2076534629626,43.4645223606983,43.3140351086932,40.5821375084213,38.8064606509756,34.6323050259288,32.8294113467273,32.4724708770444,31.6513173356963,30.5916493612524,31.3629152835975,29.9956578647983,31.2600963003845,32.7626831479863,33.7385107761536,34.3253215593308,31.9064976578059,36.1763570269654,42.4051961144394,38.9156320351491,..
Costa Rica,Imports of goods and services (% of GDP),38.5477788138235,34.9107160130782,36.3347734077479,36.0314506577728,37.1933582101753,36.8190209161774,48.1761803892269,42.1648716786651,36.7828696042192,33.9715319650404,32.476134272569,30.4952199961635,35.7664864652094,35.8111732393061,38.7318045778141,41.0948958578585,38.0335692718234,40.8144832451509,43.3151129433635,42.1126493277202,41.6451600466317,44.0451709865534,46.0041297835824,48.0751801912515,44.980748010317,43.5946013423319,40.3441862150797,41.1894091289423,42.6559946171311,43.0488237336246,45.7581415316241,46.5005195049998,45.8744583355135,47.5950520603498,35.1270126992247,34.6826783373797,36.1666756303572,35.3972219594013,33.4747612266918,33.8283267696393,30.7579040747227,30.9183818764451,32.3092705958953,33.2068312404824,31.4352084583314,28.2333885931474,34.6052852757431,39.822336420875,33.5563670450278,..
Costa Rica,"Inflation, consumer prices (annual %)",17.3692020226552,3.48583333291706,4.1902404526167,6.00712709994902,9.18841043700977,18.135170796071,37.0563415239514,90.1213328504166,32.6237081487831,11.9474270118864,15.0574196445756,11.8350618936099,16.8424201630394,20.8325332309203,16.509808768739,19.0397526635649,28.7092913706618,21.791168790061,9.77860078293777,13.5344687273427,23.1864981102567,17.5114524814591,13.2480440791191,11.6592997742233,10.0452817292494,10.9615496593622,11.2556157091172,9.16752048509119,9.44758091616984,12.3148150178852,13.7982949108987,11.4705968149052,9.35724456417157,13.4244635507284,7.84270167700654,5.66275708420021,4.87799830970702,4.49545314354605,5.23133614174428,4.51920098516954,0.801982005099623,-0.0174788505908217,1.62590692991732,2.22111461526581,2.09604635327807,0.724911478131376,1.72647755109241,8.27477490232654,0.525193508693455,-0.41345934225229
El Salvador,GDP growth (annual %),2.92353188852029,5.04926017375946,6.78006172824861,5.32276583472789,-4.18026543326904,-15.8368642948659,-5.72099045152937,-6.30847137584757,1.53902528398682,1.3352580295922,0.614316239316253,0.19467303778427,2.50816921310606,1.878176962178,0.964059196617328,4.83290057793786,1.49408756791307,7.02196331575217,5.81831555719015,4.6920617266787,4.73408140229732,0.811461899328009,3.13797006665828,2.65227730016461,2.16203373722973,1.12790697674419,0.879613659882722,1.57291844759789,1.56539303147618,0.889404485692197,2.68083009363194,4.3369986028604,1.84760220587859,2.15440298282768,-2.10876837627522,2.15419536693635,3.77358499834686,2.88770010188691,2.18295232499635,1.7293998423459,2.40000008852115,2.53906241135864,2.24761908134138,2.4124442237792,2.43747159065784,-7.893101359867,11.9047617015957,2.79955216943868,3.51097706608982,..
El Salvador,"Population, total",4120449,4210310,4301256,4394114,4480388,4540382,4570599,4622477,4707367,4798003,4894706,4992769,5092441,5195833,5298979,5399726,5495077,5585609,5659957,5714129,5762131,5805286,5844578,5880781,5913900,5943366,5968060,5986631,5998599,6004671,6005578,6002319,6009824,6029297,6048279,6068249,6090127,6113975,6138839,6162955,6183676,6200800,6213533,6219807,6222318,6234673,6255782,6280319,6309624,..
El Salvador,Gini index,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.7,..,53.8,..,..,..,49.8,51,..,54.4,52.1,51.5,51.3,51.9,50.4,47.8,48.5,45.7,45.2,46.9,45.8,43.5,42.3,41.8,43.4,41.6,40.6,40,38,38.6,38.8,..,39,38.8,..,..
El Salvador,"School enrollment, secondary (% gross)",30.6194400787354,32.4696998596191,33.0828094482422,34.5453605651855,36.1808013916016,32.5046501159668,..,..,34.7355918884277,35.3392295837402,..,..,..,39.2017707824707,38.6046295166016,..,38.0269012451172,39.8050308227539,41.7185516357422,..,..,..,..,50.8613204956055,51.994499206543,54.5617980957031,56.9338912963867,60.4803886413574,63.9578285217285,67.6739273071289,67.4190521240234,67.1278762817383,66.9662094116211,65.724853515625,66.2814865112305,67.6990127563477,69.2876663208008,70.3625183105469,73.2414321899414,72.4806365966797,70.6981887817383,69.1290283203125,66.9067306518555,67.7265930175781,66.0821228027344,66.2030334472656,66.0354766845703,65.3314666748047,65.7442016601562,..
